,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149
0,1.0000000000000002,0.7222222222222223,0.5883484054145522,0.3922322702763681,0.5407380704358751,0.7222222222222223,0.5407380704358751,0.7222222222222223,0.7559289460184545,0.5407380704358751,0.5883484054145522,0.5407380704358751,0.5407380704358751,0.37796447300922725,0.5407380704358751,0.5555555555555556,0.5407380704358751,0.5407380704358751,0.5883484054145522,0.5407380704358751,0.5555555555555556,0.5555555555555556,0.5407380704358751,0.5407380704358751,0.5407380704358751,0.5407380704358751,0.5669467095138409,0.6929348671835833,0.5669467095138409,0.5669467095138409,0.3535533905932738,0.5555555555555556,0.5669467095138409,0.5407380704358751,0.5669467095138409,0.7222222222222223,0.5669467095138409,0.7222222222222223,0.5669467095138409,0.5669467095138409,0.5407380704358751,0.5669467095138409,0.5407380704358751,0.5407380704358751,0.5669467095138409,0.5407380704358751,0.5407380704358751,0.5669467095138409,0.5669467095138409,0.5407380704358751,0.5407380704358751,0.5407380704358751,0.7559289460184545,0.5407380704358751,0.5669467095138409,0.5669467095138409,0.5407380704358751,0.5669467095138409,0.5407380704358751,0.5407380704358751,0.5407380704358751,0.5407380704358751,0.5669467095138409,0.5407380704358751,0.5407380704358751,0.5669467095138409,0.6929348671835833,0.3535533905932738,0.6929348671835833,0.5555555555555556,0.5669467095138409,0.5669467095138409,0.33333333333333337,0.5407380704358751,0.5407380704358751,0.5669467095138409,0.5669467095138409,0.5407380704358751,0.5407380704358751,0.5407380704358751,0.5407380704358751,0.5407380704358751,0.5407380704358751,0.5407380704358751,0.5407380704358751,0.5407380704358751,0.5407380704358751,0.5407380704358751,0.5407380704358751,0.5407380704358751,0.5407380704358751,0.5407380704358751,0.5407380704358751,0.5555555555555556,0.5407380704358751,0.5407380704358751,0.33333333333333337,0.5407380704358751,0.5407380704358751,0.5407380704358751,0.5407380704358751,0.5407380704358751,0.5407380704358751,0.5407380704358751,0.3429971702850177,0.7431605356175384,0.5407380704358751,0.7222222222222223,0.5407380704358751,0.7222222222222223,0.5407380704358751,0.5407380704358751,0.7222222222222223,0.5555555555555556,0.5555555555555556,0.7222222222222223,0.5555555555555556,0.5669467095138409,0.5669467095138409,0.5407380704358751,0.5669467095138409,0.7222222222222223,0.6929348671835833,0.37796447300922725,0.5407380704358751,0.7222222222222223,0.5407380704358751,0.7222222222222223,0.5407380704358751,0.8249579113843055,0.5407380704358751,0.5407380704358751,0.8520128672302585,0.7222222222222223,0.5407380704358751,0.7222222222222223,0.5555555555555556,0.6929348671835833,0.5407380704358751,0.5407380704358751,0.5407380704358751,0.6929348671835833,0.5407380704358751,0.5407380704358751,0.5407380704358751,0.5407380704358751,0.5407380704358751,0.5555555555555556,0.5407380704358751,0.6929348671835833
1,0.7222222222222223,1.0000000000000002,0.7190924955066749,0.5229763603684908,0.8651809126974002,0.9444444444444446,0.9192547197409877,0.9444444444444446,0.8189230248533257,0.8651809126974002,0.6537204504606136,0.8651809126974002,0.8651809126974002,0.5669467095138409,0.8651809126974002,0.7777777777777779,0.8651809126974002,0.8651809126974002,0.6537204504606136,0.8651809126974002,0.8333333333333335,0.7777777777777779,0.8651809126974002,0.8651809126974002,0.8651809126974002,0.8111071056538126,0.7559289460184545,0.8819171036881969,0.7559289460184545,0.6929348671835833,0.5303300858899107,0.7777777777777779,0.7559289460184545,0.9192547197409877,0.7559289460184545,0.9444444444444446,0.6929348671835833,0.9444444444444446,0.7559289460184545,0.6929348671835833,0.8111071056538126,0.6929348671835833,0.8111071056538126,0.8651809126974002,0.6929348671835833,0.9192547197409877,0.8651809126974002,0.7559289460184545,0.6929348671835833,0.8651809126974002,0.9192547197409877,0.8651809126974002,0.7559289460184545,0.8651809126974002,0.7559289460184545,0.6929348671835833,0.8651809126974002,0.7559289460184545,0.8651809126974002,0.8651809126974002,0.8651809126974002,0.8651809126974002,0.7559289460184545,0.8111071056538126,0.8651809126974002,0.6929348671835833,0.8819171036881969,0.5303300858899107,0.8819171036881969,0.8888888888888891,0.6929348671835833,0.6929348671835833,0.5000000000000001,0.8651809126974002,0.8651809126974002,0.7559289460184545,0.6929348671835833,0.9192547197409877,0.9192547197409877,0.9192547197409877,0.9192547197409877,0.8651809126974002,0.8651809126974002,0.8651809126974002,0.9192547197409877,0.8111071056538126,0.9192547197409877,0.9192547197409877,0.8651809126974002,0.8111071056538126,0.8651809126974002,0.9192547197409877,0.8651809126974002,0.7777777777777779,0.9192547197409877,0.8651809126974002,0.5000000000000001,0.9192547197409877,0.9192547197409877,0.8651809126974002,0.8651809126974002,0.9192547197409877,0.8651809126974002,0.8651809126974002,0.5144957554275266,0.9718253158075503,0.8651809126974002,0.9444444444444446,0.8651809126974002,1.0000000000000002,0.8651809126974002,0.8651809126974002,1.0000000000000002,0.8333333333333335,0.8333333333333335,0.9444444444444446,0.8333333333333335,0.6929348671835833,0.7559289460184545,0.8651809126974002,0.7559289460184545,1.0000000000000002,0.8819171036881969,0.5669467095138409,0.8651809126974002,1.0000000000000002,0.9192547197409877,1.0000000000000002,0.8651809126974002,0.8249579113843055,0.9192547197409877,0.8651809126974002,0.8520128672302584,0.8888888888888891,0.8651809126974002,1.0000000000000002,0.8333333333333335,0.8819171036881969,0.8651809126974002,0.8651809126974002,0.9192547197409877,0.8819171036881969,0.8651809126974002,0.8651809126974002,0.8651809126974002,0.8651809126974002,0.8651809126974002,0.8333333333333335,0.8651809126974002,0.8819171036881969
2,0.5883484054145522,0.7190924955066749,1.0,0.6153846153846154,0.827170191868511,0.7190924955066749,0.827170191868511,0.7190924955066749,0.8894991799933216,0.827170191868511,0.6153846153846154,0.827170191868511,0.6999132392733555,0.6671243849949912,0.7635417155709332,0.7190924955066749,0.827170191868511,0.827170191868511,0.7692307692307693,0.827170191868511,0.8498365855987975,0.7844645405527362,0.827170191868511,0.827170191868511,0.827170191868511,0.7635417155709332,0.9636241116594317,0.8153742483272115,0.8894991799933216,0.8153742483272115,0.6240377207533828,0.7844645405527362,0.9636241116594317,0.7635417155709332,0.9636241116594317,0.7190924955066749,0.8894991799933216,0.7190924955066749,0.9636241116594317,0.8894991799933216,0.7635417155709332,0.8894991799933216,0.7635417155709332,0.827170191868511,0.8894991799933216,0.827170191868511,0.827170191868511,0.8894991799933216,0.8894991799933216,0.827170191868511,0.827170191868511,0.827170191868511,0.8153742483272115,0.7635417155709332,0.8894991799933216,0.8894991799933216,0.827170191868511,0.9636241116594317,0.827170191868511,0.827170191868511,0.827170191868511,0.827170191868511,0.9636241116594317,0.7635417155709332,0.827170191868511,0.8894991799933216,0.8153742483272115,0.6240377207533828,0.8153742483272115,0.7844645405527362,0.8894991799933216,0.8894991799933216,0.5883484054145522,0.7635417155709332,0.827170191868511,0.9636241116594317,0.8894991799933216,0.827170191868511,0.827170191868511,0.827170191868511,0.827170191868511,0.7635417155709332,0.827170191868511,0.827170191868511,0.827170191868511,0.7635417155709332,0.827170191868511,0.827170191868511,0.827170191868511,0.7635417155709332,0.827170191868511,0.827170191868511,0.827170191868511,0.7844645405527362,0.827170191868511,0.827170191868511,0.5883484054145522,0.827170191868511,0.827170191868511,0.827170191868511,0.7635417155709332,0.827170191868511,0.827170191868511,0.827170191868511,0.53813823519705,0.7399400733959437,0.7635417155709332,0.7190924955066749,0.7635417155709332,0.7190924955066749,0.827170191868511,0.7635417155709332,0.7190924955066749,0.7844645405527362,0.8498365855987975,0.7190924955066749,0.8498365855987975,0.8894991799933216,0.9636241116594317,0.827170191868511,0.8894991799933216,0.7190924955066749,0.8153742483272115,0.6671243849949912,0.827170191868511,0.7190924955066749,0.827170191868511,0.7190924955066749,0.827170191868511,0.6240377207533828,0.827170191868511,0.827170191868511,0.5728918992315463,0.6537204504606136,0.827170191868511,0.7190924955066749,0.8498365855987975,0.8153742483272115,0.827170191868511,0.827170191868511,0.827170191868511,0.8153742483272115,0.827170191868511,0.827170191868511,0.827170191868511,0.827170191868511,0.827170191868511,0.8498365855987975,0.827170191868511,0.8153742483272115
3,0.3922322702763681,0.5229763603684908,0.6153846153846154,1.0,0.5726562866781999,0.5229763603684908,0.5726562866781999,0.5229763603684908,0.592999453328881,0.5726562866781999,0.7692307692307693,0.5726562866781999,0.5726562866781999,0.8894991799933216,0.6362847629757777,0.5883484054145522,0.5726562866781999,0.5726562866781999,0.6153846153846154,0.5726562866781999,0.5883484054145522,0.5229763603684908,0.5726562866781999,0.5726562866781999,0.5726562866781999,0.5090278103806222,0.592999453328881,0.592999453328881,0.592999453328881,0.5188745216627709,0.6933752452815365,0.5229763603684908,0.592999453328881,0.6362847629757777,0.592999453328881,0.5229763603684908,0.5188745216627709,0.5229763603684908,0.592999453328881,0.5188745216627709,0.5090278103806222,0.5188745216627709,0.5090278103806222,0.5726562866781999,0.5188745216627709,0.5726562866781999,0.5726562866781999,0.592999453328881,0.5188745216627709,0.5726562866781999,0.5726562866781999,0.5726562866781999,0.5188745216627709,0.6362847629757777,0.592999453328881,0.5188745216627709,0.5726562866781999,0.592999453328881,0.5726562866781999,0.5726562866781999,0.5726562866781999,0.5726562866781999,0.592999453328881,0.5090278103806222,0.5726562866781999,0.5188745216627709,0.592999453328881,0.6933752452815365,0.592999453328881,0.6537204504606136,0.5188745216627709,0.5188745216627709,0.7844645405527362,0.5090278103806222,0.5726562866781999,0.592999453328881,0.5188745216627709,0.5726562866781999,0.5726562866781999,0.5726562866781999,0.5726562866781999,0.6362847629757777,0.5726562866781999,0.5726562866781999,0.5726562866781999,0.5090278103806222,0.5726562866781999,0.5726562866781999,0.5726562866781999,0.5090278103806222,0.5726562866781999,0.5726562866781999,0.5726562866781999,0.5229763603684908,0.5726562866781999,0.5726562866781999,0.7844645405527362,0.5726562866781999,0.5726562866781999,0.5726562866781999,0.6362847629757777,0.5726562866781999,0.5726562866781999,0.5726562866781999,0.8744746321952062,0.53813823519705,0.6362847629757777,0.5229763603684908,0.6362847629757777,0.5229763603684908,0.5726562866781999,0.6362847629757777,0.5229763603684908,0.6537204504606136,0.5883484054145522,0.5229763603684908,0.5883484054145522,0.5188745216627709,0.592999453328881,0.5726562866781999,0.592999453328881,0.5229763603684908,0.592999453328881,0.7412493166611013,0.5726562866781999,0.5229763603684908,0.5726562866781999,0.5229763603684908,0.5726562866781999,0.5547001962252291,0.5726562866781999,0.5726562866781999,0.42966892442365967,0.45760431532242946,0.5726562866781999,0.5229763603684908,0.5883484054145522,0.592999453328881,0.5726562866781999,0.5726562866781999,0.5726562866781999,0.592999453328881,0.5726562866781999,0.5726562866781999,0.5726562866781999,0.5726562866781999,0.5726562866781999,0.5883484054145522,0.5726562866781999,0.592999453328881
4,0.5407380704358751,0.8651809126974002,0.827170191868511,0.5726562866781999,0.9999999999999996,0.9192547197409877,0.9473684210526312,0.8651809126974002,0.8583950752789521,0.9999999999999996,0.6362847629757777,0.9999999999999996,0.8421052631578944,0.6744532734334624,0.9473684210526312,0.8651809126974002,0.9999999999999996,0.9999999999999996,0.6999132392733555,0.9999999999999996,0.9733285267845753,0.9192547197409877,0.9999999999999996,0.9999999999999996,0.9999999999999996,0.9473684210526312,0.8583950752789521,0.9197090092274487,0.8583950752789521,0.7970811413304555,0.6308932681440449,0.9192547197409877,0.8583950752789521,0.8947368421052627,0.8583950752789521,0.9192547197409877,0.7970811413304555,0.9192547197409877,0.8583950752789521,0.7970811413304555,0.9473684210526312,0.7970811413304555,0.9473684210526312,0.9473684210526312,0.7970811413304555,0.9473684210526312,0.9999999999999996,0.8583950752789521,0.7970811413304555,0.9999999999999996,0.9473684210526312,0.9999999999999996,0.7970811413304555,0.9473684210526312,0.8583950752789521,0.7970811413304555,0.9999999999999996,0.8583950752789521,0.9999999999999996,0.9999999999999996,0.9999999999999996,0.9999999999999996,0.8583950752789521,0.9473684210526312,0.9999999999999996,0.7970811413304555,0.9197090092274487,0.6308932681440449,0.9197090092274487,0.8651809126974002,0.7970811413304555,0.7970811413304555,0.5948118774794626,0.8947368421052628,0.9999999999999996,0.8583950752789521,0.7970811413304555,0.9473684210526312,0.9473684210526312,0.9473684210526312,0.9473684210526312,0.9473684210526312,0.9999999999999996,0.9999999999999996,0.9473684210526312,0.9473684210526312,0.9473684210526312,0.9473684210526312,0.9999999999999996,0.9473684210526312,0.9999999999999996,0.9473684210526312,0.9999999999999996,0.9192547197409877,0.9473684210526312,0.9999999999999996,0.5948118774794626,0.9473684210526312,0.9473684210526312,0.9999999999999996,0.9473684210526312,0.9473684210526312,0.9999999999999996,0.9999999999999996,0.5564148840746571,0.8346223261119857,0.9473684210526312,0.9192547197409877,0.9473684210526312,0.8651809126974002,0.9999999999999996,0.9473684210526312,0.8651809126974002,0.9192547197409877,0.9733285267845753,0.9192547197409877,0.9733285267845753,0.7970811413304555,0.8583950752789521,0.9999999999999996,0.8583950752789521,0.8651809126974002,0.9197090092274487,0.6744532734334624,0.9999999999999996,0.8651809126974002,0.9473684210526312,0.8651809126974002,0.9999999999999996,0.7456011350793256,0.9473684210526312,0.9999999999999996,0.7108186533109107,0.8651809126974002,0.9999999999999996,0.8651809126974002,0.9733285267845753,0.9197090092274487,0.9999999999999996,0.9999999999999996,0.9473684210526312,0.9197090092274487,0.9999999999999996,0.9999999999999996,0.9999999999999996,0.9999999999999996,0.9999999999999996,0.9733285267845753,0.9999999999999996,0.9197090092274487
5,0.7222222222222223,0.9444444444444446,0.7190924955066749,0.5229763603684908,0.9192547197409877,1.0000000000000002,0.8651809126974002,0.9444444444444446,0.8189230248533257,0.9192547197409877,0.6537204504606136,0.9192547197409877,0.8111071056538126,0.5669467095138409,0.9192547197409877,0.8333333333333335,0.9192547197409877,0.9192547197409877,0.6537204504606136,0.9192547197409877,0.8888888888888891,0.8333333333333335,0.9192547197409877,0.9192547197409877,0.9192547197409877,0.8651809126974002,0.7559289460184545,0.8819171036881969,0.7559289460184545,0.6929348671835833,0.5303300858899107,0.8333333333333335,0.7559289460184545,0.8651809126974002,0.7559289460184545,1.0000000000000002,0.6929348671835833,1.0000000000000002,0.7559289460184545,0.6929348671835833,0.8651809126974002,0.6929348671835833,0.8651809126974002,0.8651809126974002,0.6929348671835833,0.8651809126974002,0.9192547197409877,0.7559289460184545,0.6929348671835833,0.9192547197409877,0.8651809126974002,0.9192547197409877,0.7559289460184545,0.9192547197409877,0.7559289460184545,0.6929348671835833,0.9192547197409877,0.7559289460184545,0.9192547197409877,0.9192547197409877,0.9192547197409877,0.9192547197409877,0.7559289460184545,0.8651809126974002,0.9192547197409877,0.6929348671835833,0.8819171036881969,0.5303300858899107,0.8819171036881969,0.8333333333333335,0.6929348671835833,0.6929348671835833,0.5000000000000001,0.8111071056538126,0.9192547197409877,0.7559289460184545,0.6929348671835833,0.8651809126974002,0.8651809126974002,0.8651809126974002,0.8651809126974002,0.9192547197409877,0.9192547197409877,0.9192547197409877,0.8651809126974002,0.8651809126974002,0.8651809126974002,0.8651809126974002,0.9192547197409877,0.8651809126974002,0.9192547197409877,0.8651809126974002,0.9192547197409877,0.8333333333333335,0.8651809126974002,0.9192547197409877,0.5000000000000001,0.8651809126974002,0.8651809126974002,0.9192547197409877,0.9192547197409877,0.8651809126974002,0.9192547197409877,0.9192547197409877,0.5144957554275266,0.9146591207600473,0.9192547197409877,1.0000000000000002,0.9192547197409877,0.9444444444444446,0.9192547197409877,0.9192547197409877,0.9444444444444446,0.8888888888888891,0.8888888888888891,1.0000000000000002,0.8888888888888891,0.6929348671835833,0.7559289460184545,0.9192547197409877,0.7559289460184545,0.9444444444444446,0.8819171036881969,0.5669467095138409,0.9192547197409877,0.9444444444444446,0.8651809126974002,0.9444444444444446,0.9192547197409877,0.8249579113843055,0.8651809126974002,0.9192547197409877,0.8520128672302584,0.9444444444444446,0.9192547197409877,0.9444444444444446,0.8888888888888891,0.8819171036881969,0.9192547197409877,0.9192547197409877,0.8651809126974002,0.8819171036881969,0.9192547197409877,0.9192547197409877,0.9192547197409877,0.9192547197409877,0.9192547197409877,0.8888888888888891,0.9192547197409877,0.8819171036881969
6,0.5407380704358751,0.9192547197409877,0.827170191868511,0.5726562866781999,0.9473684210526312,0.8651809126974002,0.9999999999999996,0.8651809126974002,0.8583950752789521,0.9473684210526312,0.6362847629757777,0.9473684210526312,0.8947368421052627,0.6744532734334624,0.8947368421052627,0.8111071056538126,0.9473684210526312,0.9473684210526312,0.6999132392733555,0.9473684210526312,0.9192547197409877,0.8651809126974002,0.9473684210526312,0.9473684210526312,0.9473684210526312,0.8947368421052628,0.8583950752789521,0.9197090092274487,0.8583950752789521,0.7970811413304555,0.6308932681440449,0.8651809126974002,0.8583950752789521,0.9473684210526311,0.8583950752789521,0.8651809126974002,0.7970811413304555,0.8651809126974002,0.8583950752789521,0.7970811413304555,0.8947368421052628,0.7970811413304555,0.8947368421052628,0.9473684210526312,0.7970811413304555,0.9999999999999996,0.9473684210526312,0.8583950752789521,0.7970811413304555,0.9473684210526312,0.9999999999999996,0.9473684210526312,0.7970811413304555,0.8947368421052627,0.8583950752789521,0.7970811413304555,0.9473684210526312,0.8583950752789521,0.9473684210526312,0.9473684210526312,0.9473684210526312,0.9473684210526312,0.8583950752789521,0.8947368421052628,0.9473684210526312,0.7970811413304555,0.9197090092274487,0.6308932681440449,0.9197090092274487,0.9192547197409877,0.7970811413304555,0.7970811413304555,0.5948118774794626,0.9473684210526312,0.9473684210526312,0.8583950752789521,0.7970811413304555,0.9999999999999996,0.9999999999999996,0.9999999999999996,0.9999999999999996,0.8947368421052627,0.9473684210526312,0.9473684210526312,0.9999999999999996,0.8947368421052628,0.9999999999999996,0.9999999999999996,0.9473684210526312,0.8947368421052628,0.9473684210526312,0.9999999999999996,0.9473684210526312,0.8651809126974002,0.9999999999999996,0.9473684210526312,0.5948118774794626,0.9999999999999996,0.9999999999999996,0.9473684210526312,0.8947368421052627,0.9999999999999996,0.9473684210526312,0.9473684210526312,0.5564148840746571,0.8902638145194515,0.8947368421052627,0.8651809126974002,0.8947368421052627,0.9192547197409877,0.9473684210526312,0.8947368421052627,0.9192547197409877,0.8651809126974002,0.9192547197409877,0.8651809126974002,0.9192547197409877,0.7970811413304555,0.8583950752789521,0.9473684210526312,0.8583950752789521,0.9192547197409877,0.9197090092274487,0.6744532734334624,0.9473684210526312,0.9192547197409877,0.9999999999999996,0.9192547197409877,0.9473684210526312,0.7456011350793256,0.9999999999999996,0.9473684210526312,0.7108186533109107,0.8111071056538126,0.9473684210526312,0.9192547197409877,0.9192547197409877,0.9197090092274487,0.9473684210526312,0.9473684210526312,0.9999999999999996,0.9197090092274487,0.9473684210526312,0.9473684210526312,0.9473684210526312,0.9473684210526312,0.9473684210526312,0.9192547197409877,0.9473684210526312,0.9197090092274487
7,0.7222222222222223,0.9444444444444446,0.7190924955066749,0.5229763603684908,0.8651809126974002,0.9444444444444446,0.8651809126974002,1.0000000000000002,0.8189230248533257,0.8651809126974002,0.6537204504606136,0.8651809126974002,0.8111071056538126,0.5669467095138409,0.8651809126974002,0.7777777777777779,0.8651809126974002,0.8651809126974002,0.6537204504606136,0.8651809126974002,0.8333333333333335,0.7777777777777779,0.8651809126974002,0.8651809126974002,0.8651809126974002,0.8111071056538126,0.7559289460184545,0.8819171036881969,0.7559289460184545,0.6929348671835833,0.5303300858899107,0.7777777777777779,0.7559289460184545,0.8651809126974002,0.7559289460184545,0.9444444444444446,0.6929348671835833,0.9444444444444446,0.7559289460184545,0.6929348671835833,0.8111071056538126,0.6929348671835833,0.8111071056538126,0.9192547197409877,0.6929348671835833,0.8651809126974002,0.8651809126974002,0.7559289460184545,0.6929348671835833,0.8651809126974002,0.8651809126974002,0.8651809126974002,0.7559289460184545,0.8651809126974002,0.7559289460184545,0.6929348671835833,0.8651809126974002,0.7559289460184545,0.8651809126974002,0.8651809126974002,0.8651809126974002,0.8651809126974002,0.7559289460184545,0.8111071056538126,0.8651809126974002,0.6929348671835833,0.8819171036881969,0.5303300858899107,0.8819171036881969,0.8333333333333335,0.6929348671835833,0.6929348671835833,0.5000000000000001,0.8111071056538126,0.8651809126974002,0.7559289460184545,0.6929348671835833,0.8651809126974002,0.8651809126974002,0.8651809126974002,0.8651809126974002,0.8651809126974002,0.8651809126974002,0.8651809126974002,0.8651809126974002,0.8111071056538126,0.8651809126974002,0.8651809126974002,0.8651809126974002,0.8111071056538126,0.8651809126974002,0.8651809126974002,0.8651809126974002,0.7777777777777779,0.8651809126974002,0.8651809126974002,0.5000000000000001,0.8651809126974002,0.8651809126974002,0.8651809126974002,0.8651809126974002,0.8651809126974002,0.8651809126974002,0.8651809126974002,0.5144957554275266,0.9146591207600473,0.8651809126974002,0.9444444444444446,0.8651809126974002,0.9444444444444446,0.8651809126974002,0.8651809126974002,0.9444444444444446,0.8333333333333335,0.8333333333333335,0.9444444444444446,0.8333333333333335,0.6929348671835833,0.7559289460184545,0.8651809126974002,0.7559289460184545,0.9444444444444446,0.8819171036881969,0.5669467095138409,0.8651809126974002,0.9444444444444446,0.8651809126974002,0.9444444444444446,0.8651809126974002,0.8249579113843055,0.8651809126974002,0.8651809126974002,0.8520128672302584,0.8888888888888891,0.8651809126974002,0.9444444444444446,0.8333333333333335,0.8819171036881969,0.8651809126974002,0.8651809126974002,0.8651809126974002,0.8819171036881969,0.8651809126974002,0.8651809126974002,0.8651809126974002,0.8651809126974002,0.8651809126974002,0.8333333333333335,0.8651809126974002,0.8819171036881969
8,0.7559289460184545,0.8189230248533257,0.8894991799933216,0.592999453328881,0.8583950752789521,0.8189230248533257,0.8583950752789521,0.8189230248533257,1.0,0.8583950752789521,0.7412493166611013,0.8583950752789521,0.735767207381959,0.7142857142857144,0.7970811413304555,0.6929348671835833,0.8583950752789521,0.8583950752789521,0.7412493166611013,0.8583950752789521,0.8189230248533257,0.7559289460184545,0.8583950752789521,0.8583950752789521,0.8583950752789521,0.7970811413304555,0.9285714285714286,0.9285714285714286,0.9285714285714286,0.8571428571428572,0.6681531047810609,0.7559289460184545,0.9285714285714286,0.7970811413304555,0.9285714285714286,0.8189230248533257,0.8571428571428572,0.8189230248533257,0.9285714285714286,0.8571428571428572,0.7970811413304555,0.8571428571428572,0.7970811413304555,0.8583950752789521,0.8571428571428572,0.8583950752789521,0.8583950752789521,0.9285714285714286,0.8571428571428572,0.8583950752789521,0.8583950752789521,0.8583950752789521,0.9285714285714286,0.7970811413304555,0.9285714285714286,0.8571428571428572,0.8583950752789521,0.9285714285714286,0.8583950752789521,0.8583950752789521,0.8583950752789521,0.8583950752789521,0.9285714285714286,0.7970811413304555,0.8583950752789521,0.8571428571428572,0.9285714285714286,0.6681531047810609,0.9285714285714286,0.7559289460184545,0.8571428571428572,0.8571428571428572,0.629940788348712,0.7970811413304555,0.8583950752789521,0.9285714285714286,0.8571428571428572,0.8583950752789521,0.8583950752789521,0.8583950752789521,0.8583950752789521,0.7970811413304555,0.8583950752789521,0.8583950752789521,0.8583950752789521,0.7970811413304555,0.8583950752789521,0.8583950752789521,0.8583950752789521,0.7970811413304555,0.8583950752789521,0.8583950752789521,0.8583950752789521,0.7559289460184545,0.8583950752789521,0.8583950752789521,0.629940788348712,0.8583950752789521,0.8583950752789521,0.8583950752789521,0.7970811413304555,0.8583950752789521,0.8583950752789521,0.8583950752789521,0.583383351196948,0.7778444682625973,0.7970811413304555,0.8189230248533257,0.7970811413304555,0.8189230248533257,0.8583950752789521,0.7970811413304555,0.8189230248533257,0.7559289460184545,0.8189230248533257,0.8189230248533257,0.8189230248533257,0.8571428571428572,0.9285714285714286,0.8583950752789521,0.9285714285714286,0.8189230248533257,0.9285714285714286,0.7142857142857144,0.8583950752789521,0.8189230248533257,0.8583950752789521,0.8189230248533257,0.8583950752789521,0.8017837257372732,0.8583950752789521,0.8583950752789521,0.7590721152765896,0.7559289460184545,0.8583950752789521,0.8189230248533257,0.8189230248533257,0.9285714285714286,0.8583950752789521,0.8583950752789521,0.8583950752789521,0.9285714285714286,0.8583950752789521,0.8583950752789521,0.8583950752789521,0.8583950752789521,0.8583950752789521,0.8189230248533257,0.8583950752789521,0.9285714285714286
9,0.5407380704358751,0.8651809126974002,0.827170191868511,0.5726562866781999,0.9999999999999996,0.9192547197409877,0.9473684210526312,0.8651809126974002,0.8583950752789521,0.9999999999999996,0.6362847629757777,0.9999999999999996,0.8421052631578944,0.6744532734334624,0.9473684210526312,0.8651809126974002,0.9999999999999996,0.9999999999999996,0.6999132392733555,0.9999999999999996,0.9733285267845753,0.9192547197409877,0.9999999999999996,0.9999999999999996,0.9999999999999996,0.9473684210526312,0.8583950752789521,0.9197090092274487,0.8583950752789521,0.7970811413304555,0.6308932681440449,0.9192547197409877,0.8583950752789521,0.8947368421052627,0.8583950752789521,0.9192547197409877,0.7970811413304555,0.9192547197409877,0.8583950752789521,0.7970811413304555,0.9473684210526312,0.7970811413304555,0.9473684210526312,0.9473684210526312,0.7970811413304555,0.9473684210526312,0.9999999999999996,0.8583950752789521,0.7970811413304555,0.9999999999999996,0.9473684210526312,0.9999999999999996,0.7970811413304555,0.9473684210526312,0.8583950752789521,0.7970811413304555,0.9999999999999996,0.8583950752789521,0.9999999999999996,0.9999999999999996,0.9999999999999996,0.9999999999999996,0.8583950752789521,0.9473684210526312,0.9999999999999996,0.7970811413304555,0.9197090092274487,0.6308932681440449,0.9197090092274487,0.8651809126974002,0.7970811413304555,0.7970811413304555,0.5948118774794626,0.8947368421052628,0.9999999999999996,0.8583950752789521,0.7970811413304555,0.9473684210526312,0.9473684210526312,0.9473684210526312,0.9473684210526312,0.9473684210526312,0.9999999999999996,0.9999999999999996,0.9473684210526312,0.9473684210526312,0.9473684210526312,0.9473684210526312,0.9999999999999996,0.9473684210526312,0.9999999999999996,0.9473684210526312,0.9999999999999996,0.9192547197409877,0.9473684210526312,0.9999999999999996,0.5948118774794626,0.9473684210526312,0.9473684210526312,0.9999999999999996,0.9473684210526312,0.9473684210526312,0.9999999999999996,0.9999999999999996,0.5564148840746571,0.8346223261119857,0.9473684210526312,0.9192547197409877,0.9473684210526312,0.8651809126974002,0.9999999999999996,0.9473684210526312,0.8651809126974002,0.9192547197409877,0.9733285267845753,0.9192547197409877,0.9733285267845753,0.7970811413304555,0.8583950752789521,0.9999999999999996,0.8583950752789521,0.8651809126974002,0.9197090092274487,0.6744532734334624,0.9999999999999996,0.8651809126974002,0.9473684210526312,0.8651809126974002,0.9999999999999996,0.7456011350793256,0.9473684210526312,0.9999999999999996,0.7108186533109107,0.8651809126974002,0.9999999999999996,0.8651809126974002,0.9733285267845753,0.9197090092274487,0.9999999999999996,0.9999999999999996,0.9473684210526312,0.9197090092274487,0.9999999999999996,0.9999999999999996,0.9999999999999996,0.9999999999999996,0.9999999999999996,0.9733285267845753,0.9999999999999996,0.9197090092274487
